{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.7406166995870744, 'weighted_error': 1.0117891016190637}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.484715747740187, 'weighted_error': 1.010460630943047}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9674453683099522, 'weighted_error': 1.0022565596414166}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 7.651072785122449, 'weighted_error': 1.017846129458013}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.4514343879856737, 'weighted_error': 1.0057179779415422}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 5.263324490371356, 'weighted_error': 1.0122766080110632}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.5052481335446166, 'weighted_error': 1.0081758968178012}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.7160177592014443, 'weighted_error': 1.0039986805283885}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.1644238807166714, 'weighted_error': 1.0049979680236527}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 3.3190220331099085, 'weighted_error': 1.0434252349158233}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.32173887428860115, 'weighted_error': 1.0042095740058308}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6222450356094338, 'weighted_error': 1.0081412896527868}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.3437659302292688, 'weighted_error': 1.017581513651092}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3785295826807691, 'weighted_error': 1.0049522796431676}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5452348767959059, 'weighted_error': 1.0071246600478945}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.1708068414573074, 'weighted_error': 1.0151758924631968}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.500021791074493, 'weighted_error': 1.0064555387378786}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5640233009696844, 'weighted_error': 1.0069559679009665}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.8191233578078194, 'weighted_error': 1.0101022353053508}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.7234227785201403, 'weighted_error': 1.008921826154202}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6098560707785494, 'weighted_error': 1.007521286430768}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.2522780088241907, 'weighted_error': 1.0154434124998781}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.32681967927490346, 'weighted_error': 1.0040298776459537}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.598317208056449, 'weighted_error': 1.0073758016195133}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.0134360361416275, 'weighted_error': 1.0120967630656972}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.04338272048000181, 'weighted_error': 1.0014054741007306}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1600651118386087, 'weighted_error': 1.0051855361883766}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.4012446414264323, 'weighted_error': 1.0129989206371728}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.21103551478624688, 'weighted_error': 1.0068368443642364}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.6681626263701387, 'weighted_error': 1.0216462616065947}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.4505438582174232, 'weighted_error': 1.0145951984017323}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.07791533933710607, 'weighted_error': 1.0025156172465146}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.14900799774372087, 'weighted_error': 1.004535819092059}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5349887219141027, 'weighted_error': 1.0041100593319012}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5189057920080323, 'weighted_error': 1.0039865951841678}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.9293260998159703, 'weighted_error': 1.0071396592003732}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5529817711444529, 'weighted_error': 1.004248248684515}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.1687189938990894, 'weighted_error': 1.0089783443635392}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.9002715744188097, 'weighted_error': 1.0069152793442615}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.0664005842033863, 'weighted_error': 1.0081676380806817}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.1780485102434282, 'weighted_error': 1.0089501502872174}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5233458731323128, 'weighted_error': 1.0057442472261555}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6913597575388709, 'weighted_error': 1.0075884125216914}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.8032505933855113, 'weighted_error': 1.0088164910804744}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.1550588577605845, 'weighted_error': 1.0126779209968515}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.1588418423568962, 'weighted_error': 1.0127185960790321}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5738347832843403, 'weighted_error': 1.006298064022901}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.0642732162276142, 'weighted_error': 1.000703446194805}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.7819857434971893, 'weighted_error': 1.0085488288290323}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.4345900736900741, 'weighted_error': 1.0099417447010894}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.38085002259604417, 'weighted_error': 1.0087123947563927}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.8995301240339282, 'weighted_error': 1.0205780383927265}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.3653973022429689, 'weighted_error': 1.008358854491441}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9061790409075664, 'weighted_error': 1.0207300379992204}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.2781826615347689, 'weighted_error': 1.006363869607644}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.4999607155123722, 'weighted_error': 1.0112833038944522}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.8865347929727323, 'weighted_error': 1.0202560318870602}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3539951029624987, 'weighted_error': 1.008784111932967}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6219030325876741, 'weighted_error': 1.0154320191285613}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.20189908223017125, 'weighted_error': 1.0050097713071942}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.06688638197877919, 'weighted_error': 1.0016593511654903}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.7547092806688953, 'weighted_error': 1.018726317442439}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.2410928836245672, 'weighted_error': 1.0059783165970348}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5532173187942069, 'weighted_error': 1.0134432033160683}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.289663043519757, 'weighted_error': 1.0071875274537976}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.497630478564483, 'weighted_error': 1.0119650218120582}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.6654003045762902, 'weighted_error': 1.0079782363031968}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.9167520473541628, 'weighted_error': 1.009182429272855}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.066300039646443, 'weighted_error': 1.0051082405122036}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9511899495868468, 'weighted_error': 1.0045567138725116}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5846374483768508, 'weighted_error': 1.0028006646059429}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.0155354621265114, 'weighted_error': 1.0048622177128121}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.3476099106963648, 'weighted_error': 1.0064498591220576}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.2033563883993168, 'weighted_error': 1.0077247319052312}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.9133639681822057, 'weighted_error': 1.012282430147245}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.0861710252024168, 'weighted_error': 1.00697229457112}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.3914148997132976, 'weighted_error': 1.002512615410604}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.9748625424682134, 'weighted_error': 1.0190961431260654}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.863761449976101, 'weighted_error': 1.011963782039931}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9469864529293399, 'weighted_error': 1.0060232573166048}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.1461213562857004, 'weighted_error': 1.0072675034430494}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.18438819656184677, 'weighted_error': 1.0056331310069961}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4788345614575785, 'weighted_error': 1.014628348964167}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.25420613945972553, 'weighted_error': 1.0077655779088885}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.04024982603687062, 'weighted_error': 1.0012293209345653}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.13038779421053998, 'weighted_error': 1.0039814918498784}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.20836711090792126, 'weighted_error': 1.006362499486137}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.28342739043322907, 'weighted_error': 1.0077273485019471}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6604778729102179, 'weighted_error': 1.0175776662271416}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.11867791806513724, 'weighted_error': 1.0041260376258423}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.23934849765934843, 'weighted_error': 1.0083214854240767}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.34570439094698563, 'weighted_error': 1.0120190230978092}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.25360100781082034, 'weighted_error': 1.0088167972771427}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.46065410366395587, 'weighted_error': 1.0160144803570048}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.3228552725483308, 'weighted_error': 1.011223455656524}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.2606251876261797, 'weighted_error': 1.009011962943999}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.13957272082475836, 'weighted_error': 1.0046558063360016}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.8747900525175789, 'weighted_error': 1.0073721527992772}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6626819910549734, 'weighted_error': 1.0055846527646948}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.3043900308682854, 'weighted_error': 1.0109925946411258}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.7614696042619016, 'weighted_error': 1.0064172529400548}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.0811093152944218, 'weighted_error': 1.0091092006776459}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.9018178826628533, 'weighted_error': 1.0075999951030157}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.1891157191200485, 'weighted_error': 1.0099868539474002}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.0208488112474914, 'weighted_error': 1.008600564484322}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.6817484829632658, 'weighted_error': 1.0151324663219587}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.108190904612261, 'weighted_error': 1.0099716081052377}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.6510709358279427, 'weighted_error': 1.0148564140120022}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.5103309052258782, 'weighted_error': 1.0135900851375244}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.43570506394313196, 'weighted_error': 1.0039203904659848}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.477211281989329, 'weighted_error': 1.0222878698634446}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.941998055775721, 'weighted_error': 1.0084405855924476}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5530155228080086, 'weighted_error': 1.0048057354016369}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.095021621881099, 'weighted_error': 1.005188178726751}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.120089500720545, 'weighted_error': 1.010044993310375}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.34615405618782, 'weighted_error': 1.011116138926703}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.1454984400886845, 'weighted_error': 1.0054273411896053}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.104254656868271, 'weighted_error': 1.0099697862225159}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.6562087427936987, 'weighted_error': 1.0078469687882103}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.792245965573326, 'weighted_error': 1.013223450880853}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.9644437753539353, 'weighted_error': 1.0044850034114083}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.008601083091442316, 'weighted_error': 1.0018992408405998}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.041799062363560055, 'weighted_error': 1.0092296227129314}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.0309535014386976, 'weighted_error': 1.0068344369606812}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.10472813809780554, 'weighted_error': 1.02312353476212}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.028045078468726826, 'weighted_error': 1.0061873058758979}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.04189286057590059, 'weighted_error': 1.0092481844930197}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.030305028840306114, 'weighted_error': 1.0063325805762895}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.073410445288038, 'weighted_error': 1.0106954648035014}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.9516902086790804, 'weighted_error': 1.007452106245544}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6244050478245283, 'weighted_error': 1.0048893449107845}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6898524885041065, 'weighted_error': 1.0054018533348896}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.482153679901946, 'weighted_error': 1.0116059341669768}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.331788485281799, 'weighted_error': 1.0182586498094424}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.0218181442367975, 'weighted_error': 1.008001058990684}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.8369382143818942, 'weighted_error': 1.0143738001445852}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.310741144735647, 'weighted_error': 1.010248849161446}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.8651091377442561, 'weighted_error': 1.0041989125662407}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 7.271372854600486, 'weighted_error': 1.016370165195482}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 5.171756988584944, 'weighted_error': 1.0116432806622528}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.9563955648823375, 'weighted_error': 1.0066558073449736}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.003779622297005, 'weighted_error': 1.0067624375422444}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.704922390367341, 'weighted_error': 1.0060888310148786}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 4.071847911070239, 'weighted_error': 1.0091639301019}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.8538565513709233, 'weighted_error': 1.0039737874343067}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.7626083001371502, 'weighted_error': 1.011710413328338}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.4641369101341253, 'weighted_error': 1.022482867508086}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.15541744311652367, 'weighted_error': 1.0023865693002365}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.2747110890014934, 'weighted_error': 1.019574228363883}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.2998713083647241, 'weighted_error': 1.0046043611370485}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.11994216721322863, 'weighted_error': 1.001841015307698}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5412713306636103, 'weighted_error': 1.008297933825937}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5153318882219546, 'weighted_error': 1.0074032723429172}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.221566830358452, 'weighted_error': 1.006160105348937}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.3832574445097183, 'weighted_error': 1.012018275501957}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.0847519341118408, 'weighted_error': 1.0054702027067763}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.3045319774630848, 'weighted_error': 1.0065784730412357}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.187823309692481, 'weighted_error': 1.021118324119938}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.7407383313843245, 'weighted_error': 1.0037353830693336}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.118641921907384, 'weighted_error': 1.010683316290352}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.5725397835840083, 'weighted_error': 1.0129516410215773}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.8848618621388844, 'weighted_error': 1.0086489741751385}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.398165280981362, 'weighted_error': 1.013666217145397}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.258743058517661, 'weighted_error': 1.012303428413353}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.4802572816611013, 'weighted_error': 1.0144686800258043}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.7624428664707982, 'weighted_error': 1.007451595337899}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.4124407670376589, 'weighted_error': 1.0138053194404044}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.513450156948465, 'weighted_error': 1.0245424703929096}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.3125285652465465, 'weighted_error': 1.003021924742447}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.9250895682865382, 'weighted_error': 1.0045862043481373}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.5577453696842707, 'weighted_error': 1.0077227710440348}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 3.1407524944337815, 'weighted_error': 1.0155706480826534}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.4570724612563768, 'weighted_error': 1.007223676418154}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.814923579279527, 'weighted_error': 1.0089976985997096}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.040432176117711, 'weighted_error': 1.0051569914907963}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.863315640471316, 'weighted_error': 1.014106797714196}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.2660113295787572, 'weighted_error': 1.0060893190822453}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3338402259452944, 'weighted_error': 1.0059775517769196}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6141590923950033, 'weighted_error': 1.01099672618094}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6033789182234457, 'weighted_error': 1.010803681589575}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6154550214642014, 'weighted_error': 1.0110198078531125}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.36888707709535484, 'weighted_error': 1.0066049114404845}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5244913117448593, 'weighted_error': 1.009390797055999}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.666030527180759, 'weighted_error': 1.0114070081409061}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.4515151876978557, 'weighted_error': 1.0080736097536176}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.2649230064788738, 'weighted_error': 1.009316709796834}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.10501607402254864, 'weighted_error': 1.0036931682026329}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.18426963526611756, 'weighted_error': 1.0064802220467501}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.3851983075850601, 'weighted_error': 1.0135463168925596}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.31657610204805897, 'weighted_error': 1.0111302162863995}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.22813981778232964, 'weighted_error': 1.0079942856388548}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.18338684268124344, 'weighted_error': 1.0058400453673284}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.3202008820686778, 'weighted_error': 1.008823892250669}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.9062664280832373, 'weighted_error': 1.0072361352098487}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.548810128484856, 'weighted_error': 1.009675220670996}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.8506390264459847, 'weighted_error': 1.0070250461086239}
