{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0059510023250860505, 'weighted_error': 1.0002530817359232}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01248172606762089, 'weighted_error': 1.0005308456164188}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0062511474064250085, 'weighted_error': 1.0002658485895326}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3670715222777947, 'weighted_error': 1.0179152384572927}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.25010061946859946, 'weighted_error': 1.01220611739465}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1344792028615421, 'weighted_error': 1.0065634043409462}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06242180012758706, 'weighted_error': 1.003046536340824}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04638517331995114, 'weighted_error': 1.0022638403648343}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.034631541678300466, 'weighted_error': 1.001690294869187}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.359402619012818, 'weighted_error': 1.0162073503391587}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1770142896987501, 'weighted_error': 1.0021104392780305}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.02846696482823895, 'weighted_error': 1.0003394027349768}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09726824047309617, 'weighted_error': 1.001159645658892}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01821227701050977, 'weighted_error': 1.0002171329257774}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.011444214060074585, 'weighted_error': 1.0001364372637518}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.1842343426414992, 'weighted_error': 1.1081140178721693}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8703014938503293, 'weighted_error': 1.0794529213922541}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19494600671957868, 'weighted_error': 1.0177971024338444}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.043505142051059376, 'weighted_error': 1.003971650853852}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.016770125091691974, 'weighted_error': 1.0015309387582836}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.014196967244194498, 'weighted_error': 1.0012961212427367}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 4.628407404371957, 'weighted_error': 1.0619873434009826}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.992349335055434, 'weighted_error': 1.0534688251457114}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2789632003277286, 'weighted_error': 1.00373608586715}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24536941216070166, 'weighted_error': 1.0032861925101266}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2543514977112662, 'weighted_error': 1.003406476550242}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.13272872824575782, 'weighted_error': 1.0017776259621305}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2029975945659659, 'weighted_error': 1.0175851911517864}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.35954549949597925, 'weighted_error': 1.0052557928771808}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1364322958142879, 'weighted_error': 1.0019943336319521}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.26157501980886577, 'weighted_error': 1.0038236296173357}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05486724425141722, 'weighted_error': 1.0008020012464411}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.029391386781238725, 'weighted_error': 1.0004296486847515}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.0881072150438631e-10, 'weighted_error': 0.9999999999992172}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 9.951673692958946e-11, 'weighted_error': 0.9999999999991804}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.0381654625400576e-10, 'weighted_error': 0.9999999999991277}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 9.322850246507165e-11, 'weighted_error': 0.9999999999991078}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.0173400700327965e-10, 'weighted_error': 0.9999999999990966}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 9.778251640601067e-11, 'weighted_error': 0.9999999999990912}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.8109029437749027, 'weighted_error': 1.0340312207638516}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.608392003178716, 'weighted_error': 1.0114332478664243}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7212641699967978, 'weighted_error': 1.0135542541437237}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24673321919165705, 'weighted_error': 1.004636680574189}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.13461667473875763, 'weighted_error': 1.0025297884988646}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.026653926291390954, 'weighted_error': 1.000500880339877}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.366552903146521, 'weighted_error': 1.0130097657495991}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5583986032829724, 'weighted_error': 1.0021579063218502}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2059064099058272, 'weighted_error': 1.0046601648361149}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.31017009397775375, 'weighted_error': 1.0011986048105608}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.30488067286159654, 'weighted_error': 1.0011781765996042}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06795413439402376, 'weighted_error': 1.0002625915165573}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5779864232773574, 'weighted_error': 1.0021642262976134}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5947375165355435, 'weighted_error': 1.0022269589494996}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10198745496337829, 'weighted_error': 1.000381889944827}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.036237492569110075, 'weighted_error': 1.0001356939736443}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03509959256280969, 'weighted_error': 1.0001314292694934}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.015645157438409295, 'weighted_error': 1.0000585806832203}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6887173805526048, 'weighted_error': 1.008211171624241}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04476594733396574, 'weighted_error': 1.000533712014369}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1759983891632525, 'weighted_error': 1.0020983125771747}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05202206765611256, 'weighted_error': 1.0006202448552153}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.010202455727916337, 'weighted_error': 1.0001216296247417}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.011801992612376, 'weighted_error': 1.000140716639235}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 5.7240747483574275, 'weighted_error': 1.0448221760627114}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.279219785060438, 'weighted_error': 1.0178472467820427}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.3107629757697783, 'weighted_error': 1.010263892312156}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.46693042532075346, 'weighted_error': 1.003656283391241}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10205022655457455, 'weighted_error': 1.00079908666683}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07818427025137752, 'weighted_error': 1.0006122123919443}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 37.570363207838525, 'weighted_error': 1.055905630300965}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.8754606031584617, 'weighted_error': 1.0027906761164185}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.4379372416702143, 'weighted_error': 1.002139715848434}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6412161874980182, 'weighted_error': 1.0009541255815237}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.30651935696213334, 'weighted_error': 1.0004561183479073}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.33646035349901576, 'weighted_error': 1.000500638760576}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4731657423009278, 'weighted_error': 1.0022666823808302}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2334588458383659, 'weighted_error': 1.0011183692358099}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.061149085943699874, 'weighted_error': 1.0002929576645143}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1106385309650056, 'weighted_error': 1.0005300050354475}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09302056649296576, 'weighted_error': 1.0004455885576615}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.00770377890952284, 'weighted_error': 1.0000369068125965}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 5.892299682558504, 'weighted_error': 1.0403396035955639}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.8797737695342267, 'weighted_error': 1.019715352148929}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6729599461348522, 'weighted_error': 1.0046072205805254}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.23797785324598042, 'weighted_error': 1.0016292240874205}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.323996606036996, 'weighted_error': 1.0022181525180756}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06012706424921184, 'weighted_error': 1.0004116405688734}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9100874244050641, 'weighted_error': 1.0021227679000155}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6609212987898423, 'weighted_error': 1.001541599354085}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2961883238241456, 'weighted_error': 1.0006908557582483}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.080738843566007, 'weighted_error': 1.000188327751917}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05426931261657207, 'weighted_error': 1.0001265867681006}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.017094079482831634, 'weighted_error': 1.0000398735483265}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.591605495147658, 'weighted_error': 1.0208240287055408}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8260786734315045, 'weighted_error': 1.0108082119387134}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.090598923977013, 'weighted_error': 1.0011853745489847}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.487782909346572, 'weighted_error': 1.0063820232643819}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11078133368907464, 'weighted_error': 1.0014494544803612}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.15020454813740594, 'weighted_error': 1.0019652559123693}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.12450772689232656, 'weighted_error': 1.0015355143451452}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03456299284083715, 'weighted_error': 1.0004262463815523}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07930512472423804, 'weighted_error': 1.0009780390471954}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01320433099380359, 'weighted_error': 1.0001628449930913}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.006739167305734287, 'weighted_error': 1.0000831131845485}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0015505687016853294, 'weighted_error': 1.000019121168016}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 21.24802990006782, 'weighted_error': 1.6883662789969667}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.708177757309085, 'weighted_error': 1.055339640943354}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.4112084794071784, 'weighted_error': 1.045718282117539}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6435397706425683, 'weighted_error': 1.0208485011238477}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.12187504095605554, 'weighted_error': 1.003948283851407}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11486467586237659, 'weighted_error': 1.003721239304157}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9363701905059225, 'weighted_error': 1.0071936098567476}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.06431756075044, 'weighted_error': 1.0081766470613023}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3440418467126559, 'weighted_error': 1.0026431504028628}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06541534218385638, 'weighted_error': 1.0005025361568523}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09937118706298548, 'weighted_error': 1.0007633943207375}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.022974166249068225, 'weighted_error': 1.0001765109290146}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 4.130837036715263, 'weighted_error': 1.0453400985175825}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.056422463298365, 'weighted_error': 1.0115952858472539}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6279916594815379, 'weighted_error': 1.0068928481689823}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.29255553844059534, 'weighted_error': 1.0032110970066155}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24812452661995418, 'weighted_error': 1.002723422199092}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06846480083535957, 'weighted_error': 1.0007514545654714}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.737911457092406, 'weighted_error': 1.0855093897795547}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4287033869561002, 'weighted_error': 1.0098070792229044}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4144559178135901, 'weighted_error': 1.0094811587403874}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10012364756970613, 'weighted_error': 1.0022905165207645}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09574543427157692, 'weighted_error': 1.0021903167686508}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03504943621052241, 'weighted_error': 1.0008018164624644}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4230270405204052, 'weighted_error': 1.0104968603428535}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.022757895422411162, 'weighted_error': 1.0005646906495356}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06420506966649668, 'weighted_error': 1.0015932070966642}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.003632661092736529, 'weighted_error': 1.000090144946366}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0029625318421095718, 'weighted_error': 1.0000734938028641}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.003230598311174968, 'weighted_error': 1.0000801501940055}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.347247019127501, 'weighted_error': 1.0064540939447821}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16777128547689826, 'weighted_error': 1.0008037326503119}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.08382727014306737, 'weighted_error': 1.0004015450666432}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07857708447192631, 'weighted_error': 1.000376477184661}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.003808534820370296, 'weighted_error': 1.0000182433955085}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0037629942519989564, 'weighted_error': 1.0000180288032727}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 9.181146048142548, 'weighted_error': 1.0589360665689693}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.1260121588027308, 'weighted_error': 1.0136474933614743}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9196199980649695, 'weighted_error': 1.0059031761586876}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5070376679262669, 'weighted_error': 1.003254831554454}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03695496484481477, 'weighted_error': 1.0002372332107259}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11683444758769164, 'weighted_error': 1.0007499573651848}
