{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0008857711912438118, 'weighted_error': 1.0012766743836836}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0013342536098857444, 'weighted_error': 1.001983456133512}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03007800575675, 'weighted_error': 1.042404395992005}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.13030743754933422, 'weighted_error': 1.136740489279543}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.002655870849557515, 'weighted_error': 1.0055564193751994}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.004533015283516437, 'weighted_error': 1.0094838011753948}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0014874036016709778, 'weighted_error': 1.0031118172277673}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.002198597610668907, 'weighted_error': 1.0045856441528216}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0011152247530983096, 'weighted_error': 1.0023293108280065}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0018791306678867558, 'weighted_error': 1.0025185323600712}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.011794561790863415, 'weighted_error': 1.024617010874094}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.05326858518169067, 'weighted_error': 1.0954179240221795}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00012602281782675239, 'weighted_error': 1.001633730349342}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.080440468026376e-05, 'weighted_error': 1.00052721199726}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00010936044366925273, 'weighted_error': 1.0013994110563569}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 4.2561603621622495e-05, 'weighted_error': 1.0005142207288698}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00021637485316239243, 'weighted_error': 1.0027667291647464}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006052300665691727, 'weighted_error': 1.0036386795337744}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01662131049493077, 'weighted_error': 1.2116367557458514}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09651889446326514, 'weighted_error': 1.4586457730415652}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0002031952434823531, 'weighted_error': 1.001135452986054}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.001357873696910277, 'weighted_error': 1.007587690197592}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00040640887155170074, 'weighted_error': 1.0022708772409956}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0006502461005888039, 'weighted_error': 1.003631420908016}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0003478042199884152, 'weighted_error': 1.0018904454358863}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006251092428049371, 'weighted_error': 1.003348015123315}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.02372321371002547, 'weighted_error': 1.1290344563692853}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0631645539049495, 'weighted_error': 1.3388410818185474}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00014709576236435033, 'weighted_error': 1.0005060416104916}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0001933215101075962, 'weighted_error': 1.000664743643837}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.000329570039376833, 'weighted_error': 1.0011323892646626}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0004809214456507147, 'weighted_error': 1.0016514297963333}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0004909222954759592, 'weighted_error': 1.0010385001618631}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.00035023171723033844, 'weighted_error': 1.0011817971853363}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03157077614513604, 'weighted_error': 1.0745658142831875}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09265307430313668, 'weighted_error': 1.2825969428590476}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0006540798248115944, 'weighted_error': 1.006077351978493}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00042934706313548854, 'weighted_error': 1.00398926924671}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00029221462039859833, 'weighted_error': 1.0026936374654563}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00015901397781702175, 'weighted_error': 1.0014754660071363}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0016431406637367908, 'weighted_error': 1.015252893710703}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.002029875796476195, 'weighted_error': 1.015554947475335}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.05462340168809293, 'weighted_error': 1.2924541749897562}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.12093434152933932, 'weighted_error': 1.7930852737930463}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00018860978944308746, 'weighted_error': 1.0049659297904032}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0002728953146072194, 'weighted_error': 1.007185068148785}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00017343207442989923, 'weighted_error': 1.0045661370320578}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0001872936118988909, 'weighted_error': 1.004921282761633}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.001348606894730901, 'weighted_error': 1.0352589463487603}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0004538207213151598, 'weighted_error': 1.011857758119859}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.029955246256565767, 'weighted_error': 1.7212179283257294}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.06805632999000213, 'weighted_error': 2.521956558338319}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00017357230579731438, 'weighted_error': 1.0027587427595626}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0004263584968429057, 'weighted_error': 1.0067756926427183}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0003166351601190793, 'weighted_error': 1.005030549849766}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0001065256051515125, 'weighted_error': 1.00169009987986}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.000333975217095922, 'weighted_error': 1.0050788834143387}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.002086266089741815, 'weighted_error': 1.032844464906956}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.006986699526206235, 'weighted_error': 1.103577659850577}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.08022282044954923, 'weighted_error': 2.026597361327505}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0005244295744110233, 'weighted_error': 1.0013497768830584}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0005402255953023067, 'weighted_error': 1.0013903956689458}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0004538826990380568, 'weighted_error': 1.0011628417960587}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0008059424917097018, 'weighted_error': 1.002073890780763}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00038224371646578795, 'weighted_error': 1.0009078507223212}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0015317941724723489, 'weighted_error': 1.0039416846593325}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01335383072743293, 'weighted_error': 1.0340535653466632}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.13426267745689285, 'weighted_error': 1.247926054524287}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0027861105588742005, 'weighted_error': 1.0162661035170228}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0013468082503623096, 'weighted_error': 1.0078631812885}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0009220428601345155, 'weighted_error': 1.0053771609361035}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0008496916895486395, 'weighted_error': 1.0049563011119713}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.004961909692673173, 'weighted_error': 1.0289587927304302}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0014221964671186792, 'weighted_error': 1.0079590888906815}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03365180663470473, 'weighted_error': 1.1360638849200524}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.1545680431135265, 'weighted_error': 1.8143441037208756}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00010432504407711002, 'weighted_error': 1.0010322083347984}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00011527830137715429, 'weighted_error': 1.0011406589732565}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00011349679074058268, 'weighted_error': 1.0011214692941832}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00015524872076657148, 'weighted_error': 1.001536121539154}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00018796287087508232, 'weighted_error': 1.0018343812657249}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0005240526499414588, 'weighted_error': 1.0051322904093898}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.019444095455261753, 'weighted_error': 1.1898473036945851}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.08976616392009569, 'weighted_error': 1.8257497588163656}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 4.212073541169187e-05, 'weighted_error': 1.001415948263095}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 6.747777137660616e-05, 'weighted_error': 1.0022683270864854}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 6.92055399018762e-05, 'weighted_error': 1.0023233934077145}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 7.945467823338164e-05, 'weighted_error': 1.0026688212064214}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0003677987816144244, 'weighted_error': 1.0071307600006874}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0010038317192354283, 'weighted_error': 1.032644344671312}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.013958412971300965, 'weighted_error': 1.4541299865883937}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.12233179706473049, 'weighted_error': 2.435252586806616}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 9.152672933816699e-06, 'weighted_error': 1.0000274801471425}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.1719604141944586e-05, 'weighted_error': 1.0001254559144686}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.3333931451126047e-05, 'weighted_error': 1.0000400994033627}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 3.836281902073761e-05, 'weighted_error': 1.00009689281809}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00031073132305460945, 'weighted_error': 1.00074773013137}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.002369294314552309, 'weighted_error': 1.00458344124315}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.032208863222944306, 'weighted_error': 1.070057247178827}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09836959979190348, 'weighted_error': 1.1435422622743152}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.3852053814345923e-05, 'weighted_error': 1.0000439379008634}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 6.0189788635905e-05, 'weighted_error': 1.0001908483031507}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 2.5489847646981935e-05, 'weighted_error': 1.0000788170498265}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0003517166956693126, 'weighted_error': 1.0010987206608317}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0003823393005834957, 'weighted_error': 1.0010077945185694}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0007005067248077523, 'weighted_error': 1.0022206050794311}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03421384236604675, 'weighted_error': 1.080609646117202}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.30611740080945293, 'weighted_error': 1.5706768744962563}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.002216252262891906, 'weighted_error': 1.0049805358775132}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0012707358175140838, 'weighted_error': 1.0028556939781286}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0006569141850677172, 'weighted_error': 1.0014762506338148}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.006510886394235575, 'weighted_error': 1.0146317508333134}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0010405038655378319, 'weighted_error': 1.0023270593688693}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0017011932594579139, 'weighted_error': 1.0035854624017213}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.015340832048763067, 'weighted_error': 1.0322655732129762}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.06316092944115113, 'weighted_error': 1.1230490014775014}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00047919489739781855, 'weighted_error': 1.0007106436653943}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0017997399384400118, 'weighted_error': 1.0026689689586645}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0006562844421703053, 'weighted_error': 1.0009732454822642}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.000628229831069226, 'weighted_error': 1.0009315164975816}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0006216161744112883, 'weighted_error': 1.0008426865727298}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006843448927616541, 'weighted_error': 1.0008992630492521}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.018642341675907937, 'weighted_error': 1.0197307617625426}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.1106994087105881, 'weighted_error': 1.1593599433485737}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0004894079672912422, 'weighted_error': 1.0016413203565169}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0006821229465375709, 'weighted_error': 1.0022875979684354}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00063430060585013, 'weighted_error': 1.0021269471612675}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00043371639275157086, 'weighted_error': 1.0014312132218912}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0005368070839916654, 'weighted_error': 1.0017973964132714}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0005877703257115654, 'weighted_error': 1.001852622917889}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03599813746274354, 'weighted_error': 1.0614455843307313}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.027262563799541797, 'weighted_error': 1.0795713133223992}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 9.951796724771927e-05, 'weighted_error': 1.0002560245660268}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 9.55796052353256e-05, 'weighted_error': 1.000245906904889}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 6.253298574847757e-05, 'weighted_error': 1.0001608807099642}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00012575248257932334, 'weighted_error': 1.0003226429943208}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00033319693933482153, 'weighted_error': 1.0008554238989564}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.00036094626970668674, 'weighted_error': 1.0008823006729748}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.03703366747841459, 'weighted_error': 1.0941741660775304}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.14074847927460052, 'weighted_error': 1.357691778094031}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.839957497670241e-05, 'weighted_error': 1.0002662069993442}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.5213186804973654e-05, 'weighted_error': 1.0002199533554688}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 2.1192643878655955e-05, 'weighted_error': 1.0002987037821105}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 3.468040270500213e-05, 'weighted_error': 1.0004991895447342}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00022800226937670133, 'weighted_error': 1.0028413651405665}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006253513082861173, 'weighted_error': 1.0058705087818913}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.029560888691627343, 'weighted_error': 1.1946707898067015}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.045565029810330726, 'weighted_error': 1.633252231744098}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 3.5657446281076385e-05, 'weighted_error': 1.0017787039816441}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.8555880368012104e-05, 'weighted_error': 1.0024225665707223}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 9.917474495294096e-05, 'weighted_error': 1.004940226090658}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 5.000867341824893e-05, 'weighted_error': 1.002273513317734}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0002579315950108309, 'weighted_error': 1.0118018673249907}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0007585835708667226, 'weighted_error': 1.0353716925124992}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.02222015537634138, 'weighted_error': 2.0258409832269058}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.024660939582238237, 'weighted_error': 2.228366357030828}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00043885985828578516, 'weighted_error': 1.0011340698784152}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.001527552607799194, 'weighted_error': 1.0039473840286044}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0011644858806112175, 'weighted_error': 1.003007444238306}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0004674802823301976, 'weighted_error': 1.001188853310583}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009126749115620181, 'weighted_error': 1.0019811925450375}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.004752806593902388, 'weighted_error': 1.0115638699725489}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.033149112814190106, 'weighted_error': 1.0813671931878144}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0878336960009713, 'weighted_error': 1.1898244705098366}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.2482649348434733e-05, 'weighted_error': 1.0002053053473312}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 4.11932964665933e-05, 'weighted_error': 1.0006762714533741}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 2.4439142761112964e-05, 'weighted_error': 1.0004020078926585}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 2.3929001931614022e-05, 'weighted_error': 1.0002470974521533}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 9.797894544798718e-05, 'weighted_error': 1.0016106734913033}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.001226041141466001, 'weighted_error': 1.0196812150632395}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.06683189627004404, 'weighted_error': 1.7665181883834167}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09545585677979959, 'weighted_error': 2.5697689650929423}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00022582192858293124, 'weighted_error': 1.0024341274252688}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00039732059886320425, 'weighted_error': 1.0042827006265478}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00034214655509042375, 'weighted_error': 1.0036879949710227}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00013017489363748865, 'weighted_error': 1.0014016975969475}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00046572381002412614, 'weighted_error': 1.0036986427945933}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0007365798897375595, 'weighted_error': 1.0077891661002352}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.031243490910640843, 'weighted_error': 1.333018915692624}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.07377624825817339, 'weighted_error': 1.6014573204361089}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0018982860111966676, 'weighted_error': 1.0049316934431258}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0004953450796197199, 'weighted_error': 1.0012868674685844}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0005367081830786451, 'weighted_error': 1.001394156462989}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0004661038952590785, 'weighted_error': 1.0012090722028693}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0020168157778883114, 'weighted_error': 1.0044990134415526}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0024810813334103007, 'weighted_error': 1.0035495974310311}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.024892925137425668, 'weighted_error': 1.0609301891285223}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.39302338116845303, 'weighted_error': 1.610413447122145}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0002571507897103837, 'weighted_error': 1.001086006154637}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00014182017327652748, 'weighted_error': 1.000598946582013}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0005600924793502539, 'weighted_error': 1.002357539203898}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0002137419401933253, 'weighted_error': 1.0008720121911294}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00019797951051175942, 'weighted_error': 1.0007337844808737}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.003626674032873806, 'weighted_error': 1.0147744058137178}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01237437749422853, 'weighted_error': 1.0508144549901046}
