{'sample_size': 1000, 'difference': -48, 'noise': 0.0005, 'n': 60, 'shap_error': 8.020227687465935e-07}
{'sample_size': 1000, 'difference': -66, 'noise': 0.001, 'n': 60, 'shap_error': 9.361988766699125e-07}
{'sample_size': 1000, 'difference': -36, 'noise': 0.005, 'n': 60, 'shap_error': 1.4788924357357293e-06}
{'sample_size': 1000, 'difference': -52, 'noise': 0.01, 'n': 60, 'shap_error': 2.1230855331374146e-06}
{'sample_size': 1000, 'difference': -60, 'noise': 0.05, 'n': 60, 'shap_error': 5.6597399401663605e-05}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.00011818051806573378}
{'sample_size': 1000, 'difference': -68, 'noise': 0.5, 'n': 60, 'shap_error': 0.004252968158241243}
{'sample_size': 1000, 'difference': -64, 'noise': 1, 'n': 60, 'shap_error': 0.014770641235421083}
{'sample_size': 1000, 'difference': -12, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00010986520895779979}
{'sample_size': 1000, 'difference': -50, 'noise': 0.001, 'n': 60, 'shap_error': 0.0001308163073965836}
{'sample_size': 1000, 'difference': -4, 'noise': 0.005, 'n': 60, 'shap_error': 9.645459605850727e-05}
{'sample_size': 1000, 'difference': -52, 'noise': 0.01, 'n': 60, 'shap_error': 0.00016228034248127085}
{'sample_size': 1000, 'difference': -18, 'noise': 0.05, 'n': 60, 'shap_error': 0.00021493926034504295}
{'sample_size': 1000, 'difference': -50, 'noise': 0.1, 'n': 60, 'shap_error': 0.00036799000013675216}
{'sample_size': 1000, 'difference': -52, 'noise': 0.5, 'n': 60, 'shap_error': 0.004741306747603024}
{'sample_size': 1000, 'difference': -22, 'noise': 1, 'n': 60, 'shap_error': 0.030019908947524498}
{'sample_size': 1000, 'difference': -82, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00017861189992212352}
{'sample_size': 1000, 'difference': -140, 'noise': 0.001, 'n': 60, 'shap_error': 0.00019839973408133672}
{'sample_size': 1000, 'difference': -20, 'noise': 0.005, 'n': 60, 'shap_error': 0.0001462959349804827}
{'sample_size': 1000, 'difference': -150, 'noise': 0.01, 'n': 60, 'shap_error': 0.0002070206759653551}
{'sample_size': 1000, 'difference': -70, 'noise': 0.05, 'n': 60, 'shap_error': 0.00015369228975285764}
{'sample_size': 1000, 'difference': -114, 'noise': 0.1, 'n': 60, 'shap_error': 0.00036556951315606863}
{'sample_size': 1000, 'difference': -12, 'noise': 0.5, 'n': 60, 'shap_error': 0.0020485784844512106}
{'sample_size': 1000, 'difference': -12, 'noise': 1, 'n': 60, 'shap_error': 0.008423790179174521}
{'sample_size': 1000, 'difference': -20, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0002781370398091298}
{'sample_size': 1000, 'difference': -62, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002793552240104244}
{'sample_size': 1000, 'difference': -108, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003720225084142097}
{'sample_size': 1000, 'difference': -38, 'noise': 0.01, 'n': 60, 'shap_error': 0.00028315252239405895}
{'sample_size': 1000, 'difference': -64, 'noise': 0.05, 'n': 60, 'shap_error': 0.00045014993036465587}
{'sample_size': 1000, 'difference': -56, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005023559507175007}
{'sample_size': 1000, 'difference': -42, 'noise': 0.5, 'n': 60, 'shap_error': 0.004185877703144431}
{'sample_size': 1000, 'difference': -36, 'noise': 1, 'n': 60, 'shap_error': 0.012699096420163009}
{'sample_size': 1000, 'difference': 24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00036822769342296374}
{'sample_size': 1000, 'difference': -74, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002742446654933987}
{'sample_size': 1000, 'difference': -50, 'noise': 0.005, 'n': 60, 'shap_error': 0.00044110955895362516}
{'sample_size': 1000, 'difference': -88, 'noise': 0.01, 'n': 60, 'shap_error': 0.0002549476243510341}
{'sample_size': 1000, 'difference': -84, 'noise': 0.05, 'n': 60, 'shap_error': 0.00031629534639785253}
{'sample_size': 1000, 'difference': -98, 'noise': 0.1, 'n': 60, 'shap_error': 0.0007057447878774276}
{'sample_size': 1000, 'difference': -14, 'noise': 0.5, 'n': 60, 'shap_error': 0.008844725979302165}
{'sample_size': 1000, 'difference': -168, 'noise': 1, 'n': 60, 'shap_error': 0.03442802222256731}
{'sample_size': 1000, 'difference': -152, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00025962347274378396}
{'sample_size': 1000, 'difference': -4, 'noise': 0.001, 'n': 60, 'shap_error': 0.00017615316182576236}
{'sample_size': 1000, 'difference': -126, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002033483648636089}
{'sample_size': 1000, 'difference': -42, 'noise': 0.01, 'n': 60, 'shap_error': 0.00014287294494463423}
{'sample_size': 1000, 'difference': -58, 'noise': 0.05, 'n': 60, 'shap_error': 0.0003701023145940846}
{'sample_size': 1000, 'difference': -98, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006611634236108085}
{'sample_size': 1000, 'difference': -96, 'noise': 0.5, 'n': 60, 'shap_error': 0.009854725107126351}
{'sample_size': 1000, 'difference': -78, 'noise': 1, 'n': 60, 'shap_error': 0.03577260832727956}
{'sample_size': 1000, 'difference': -54, 'noise': 0.0005, 'n': 60, 'shap_error': 8.631890682905105e-06}
{'sample_size': 1000, 'difference': -42, 'noise': 0.001, 'n': 60, 'shap_error': 1.0197694121002539e-05}
{'sample_size': 1000, 'difference': -46, 'noise': 0.005, 'n': 60, 'shap_error': 1.0365642816315686e-05}
{'sample_size': 1000, 'difference': -78, 'noise': 0.01, 'n': 60, 'shap_error': 1.6294808943913876e-05}
{'sample_size': 1000, 'difference': -156, 'noise': 0.05, 'n': 60, 'shap_error': 8.905396763316349e-05}
{'sample_size': 1000, 'difference': -70, 'noise': 0.1, 'n': 60, 'shap_error': 0.00022067565660750224}
{'sample_size': 1000, 'difference': -50, 'noise': 0.5, 'n': 60, 'shap_error': 0.003940805144380897}
{'sample_size': 1000, 'difference': -88, 'noise': 1, 'n': 60, 'shap_error': 0.029015874472878747}
{'sample_size': 1000, 'difference': -116, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015856780724837446}
{'sample_size': 1000, 'difference': -62, 'noise': 0.001, 'n': 60, 'shap_error': 0.0001869116350138601}
{'sample_size': 1000, 'difference': -102, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002202467979839877}
{'sample_size': 1000, 'difference': -64, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001832805477368265}
{'sample_size': 1000, 'difference': -100, 'noise': 0.05, 'n': 60, 'shap_error': 0.00024548142207591494}
{'sample_size': 1000, 'difference': -78, 'noise': 0.1, 'n': 60, 'shap_error': 0.00043607443893560347}
{'sample_size': 1000, 'difference': -38, 'noise': 0.5, 'n': 60, 'shap_error': 0.0019445404509266725}
{'sample_size': 1000, 'difference': -118, 'noise': 1, 'n': 60, 'shap_error': 0.014944519183221861}
{'sample_size': 1000, 'difference': -12, 'noise': 0.0005, 'n': 60, 'shap_error': 9.311119400033796e-06}
{'sample_size': 1000, 'difference': -114, 'noise': 0.001, 'n': 60, 'shap_error': 8.031730483247445e-06}
{'sample_size': 1000, 'difference': 16, 'noise': 0.005, 'n': 60, 'shap_error': 6.9339948940281295e-06}
{'sample_size': 1000, 'difference': 4, 'noise': 0.01, 'n': 60, 'shap_error': 5.424586817940641e-06}
{'sample_size': 1000, 'difference': -82, 'noise': 0.05, 'n': 60, 'shap_error': 4.288084884946244e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.1, 'n': 60, 'shap_error': 0.00016069398216480486}
{'sample_size': 1000, 'difference': -152, 'noise': 0.5, 'n': 60, 'shap_error': 0.0036280314384929623}
{'sample_size': 1000, 'difference': -98, 'noise': 1, 'n': 60, 'shap_error': 0.011676826713338143}
{'sample_size': 1000, 'difference': -24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00037152415900843666}
{'sample_size': 1000, 'difference': -46, 'noise': 0.001, 'n': 60, 'shap_error': 0.00042827117571769385}
{'sample_size': 1000, 'difference': -30, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005171737748141201}
{'sample_size': 1000, 'difference': -122, 'noise': 0.01, 'n': 60, 'shap_error': 0.00033739688875630434}
{'sample_size': 1000, 'difference': -34, 'noise': 0.05, 'n': 60, 'shap_error': 0.00031634576170560906}
{'sample_size': 1000, 'difference': 6, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004215506488487764}
{'sample_size': 1000, 'difference': 46, 'noise': 0.5, 'n': 60, 'shap_error': 0.005342765277622378}
{'sample_size': 1000, 'difference': -58, 'noise': 1, 'n': 60, 'shap_error': 0.0180216836589426}
{'sample_size': 1000, 'difference': -42, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0004347363037411516}
{'sample_size': 1000, 'difference': -106, 'noise': 0.001, 'n': 60, 'shap_error': 0.00035814211966239413}
{'sample_size': 1000, 'difference': -116, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005671044516537128}
{'sample_size': 1000, 'difference': -86, 'noise': 0.01, 'n': 60, 'shap_error': 0.0005305121881681444}
{'sample_size': 1000, 'difference': -134, 'noise': 0.05, 'n': 60, 'shap_error': 0.000634895480840859}
{'sample_size': 1000, 'difference': -28, 'noise': 0.1, 'n': 60, 'shap_error': 0.0008108520302046675}
{'sample_size': 1000, 'difference': -48, 'noise': 0.5, 'n': 60, 'shap_error': 0.006097059176009237}
{'sample_size': 1000, 'difference': -102, 'noise': 1, 'n': 60, 'shap_error': 0.016966879721388536}
{'sample_size': 1000, 'difference': -40, 'noise': 0.0005, 'n': 60, 'shap_error': 4.428758317788792e-05}
{'sample_size': 1000, 'difference': -8, 'noise': 0.001, 'n': 60, 'shap_error': 7.434581093435041e-05}
{'sample_size': 1000, 'difference': -26, 'noise': 0.005, 'n': 60, 'shap_error': 5.1292950135941675e-05}
{'sample_size': 1000, 'difference': -56, 'noise': 0.01, 'n': 60, 'shap_error': 5.4361860372742204e-05}
{'sample_size': 1000, 'difference': -80, 'noise': 0.05, 'n': 60, 'shap_error': 7.55068188787295e-05}
{'sample_size': 1000, 'difference': -86, 'noise': 0.1, 'n': 60, 'shap_error': 0.00023059800749689987}
{'sample_size': 1000, 'difference': -64, 'noise': 0.5, 'n': 60, 'shap_error': 0.005074298584225442}
{'sample_size': 1000, 'difference': -100, 'noise': 1, 'n': 60, 'shap_error': 0.02313793353929163}
{'sample_size': 1000, 'difference': -150, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015607763103581902}
{'sample_size': 1000, 'difference': -80, 'noise': 0.001, 'n': 60, 'shap_error': 0.00013843707538313188}
{'sample_size': 1000, 'difference': -124, 'noise': 0.005, 'n': 60, 'shap_error': 0.00014907698000865026}
{'sample_size': 1000, 'difference': -68, 'noise': 0.01, 'n': 60, 'shap_error': 0.00014763446255567874}
{'sample_size': 1000, 'difference': 12, 'noise': 0.05, 'n': 60, 'shap_error': 0.00020507335718715974}
{'sample_size': 1000, 'difference': -28, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004472266374384543}
{'sample_size': 1000, 'difference': -32, 'noise': 0.5, 'n': 60, 'shap_error': 0.004835133229370574}
{'sample_size': 1000, 'difference': -164, 'noise': 1, 'n': 60, 'shap_error': 0.024594901823020893}
{'sample_size': 1000, 'difference': -102, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005139434065073636}
{'sample_size': 1000, 'difference': -144, 'noise': 0.001, 'n': 60, 'shap_error': 0.0004030293189483635}
{'sample_size': 1000, 'difference': -48, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003088519529781625}
{'sample_size': 1000, 'difference': -20, 'noise': 0.01, 'n': 60, 'shap_error': 0.0004296301983450162}
{'sample_size': 1000, 'difference': -26, 'noise': 0.05, 'n': 60, 'shap_error': 0.00036319348119354637}
{'sample_size': 1000, 'difference': -78, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005491282698302085}
{'sample_size': 1000, 'difference': -42, 'noise': 0.5, 'n': 60, 'shap_error': 0.00650624658624481}
{'sample_size': 1000, 'difference': -14, 'noise': 1, 'n': 60, 'shap_error': 0.01981270853359181}
{'sample_size': 1000, 'difference': -102, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00029338224925287774}
{'sample_size': 1000, 'difference': -38, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002785275389687807}
{'sample_size': 1000, 'difference': -100, 'noise': 0.005, 'n': 60, 'shap_error': 0.00028290156151608234}
{'sample_size': 1000, 'difference': -18, 'noise': 0.01, 'n': 60, 'shap_error': 0.00040276493749473154}
{'sample_size': 1000, 'difference': -116, 'noise': 0.05, 'n': 60, 'shap_error': 0.00029931460595849504}
{'sample_size': 1000, 'difference': -68, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005051831960976034}
{'sample_size': 1000, 'difference': -58, 'noise': 0.5, 'n': 60, 'shap_error': 0.0032014211828338764}
{'sample_size': 1000, 'difference': -26, 'noise': 1, 'n': 60, 'shap_error': 0.010335104864180492}
{'sample_size': 1000, 'difference': -28, 'noise': 0.0005, 'n': 60, 'shap_error': 4.52662634528128e-05}
{'sample_size': 1000, 'difference': -74, 'noise': 0.001, 'n': 60, 'shap_error': 4.3159237063621335e-05}
{'sample_size': 1000, 'difference': -96, 'noise': 0.005, 'n': 60, 'shap_error': 7.854690239406324e-05}
{'sample_size': 1000, 'difference': -100, 'noise': 0.01, 'n': 60, 'shap_error': 8.811692437459826e-05}
{'sample_size': 1000, 'difference': -18, 'noise': 0.05, 'n': 60, 'shap_error': 0.00010961547458047381}
{'sample_size': 1000, 'difference': -102, 'noise': 0.1, 'n': 60, 'shap_error': 0.000177397176503801}
{'sample_size': 1000, 'difference': -76, 'noise': 0.5, 'n': 60, 'shap_error': 0.0024578337621647918}
{'sample_size': 1000, 'difference': -82, 'noise': 1, 'n': 60, 'shap_error': 0.011392279679766264}
{'sample_size': 1000, 'difference': -50, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00018661364303029405}
{'sample_size': 1000, 'difference': -10, 'noise': 0.001, 'n': 60, 'shap_error': 0.00022383493920261462}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002146063482571033}
{'sample_size': 1000, 'difference': -52, 'noise': 0.01, 'n': 60, 'shap_error': 0.00017856850943617737}
{'sample_size': 1000, 'difference': -64, 'noise': 0.05, 'n': 60, 'shap_error': 0.0004329539860066295}
{'sample_size': 1000, 'difference': -68, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005338371246864024}
{'sample_size': 1000, 'difference': -94, 'noise': 0.5, 'n': 60, 'shap_error': 0.006369231314269002}
{'sample_size': 1000, 'difference': -22, 'noise': 1, 'n': 60, 'shap_error': 0.022235409626833416}
{'sample_size': 1000, 'difference': -52, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00035340260183366873}
{'sample_size': 1000, 'difference': -96, 'noise': 0.001, 'n': 60, 'shap_error': 0.00035448529132720577}
{'sample_size': 1000, 'difference': -80, 'noise': 0.005, 'n': 60, 'shap_error': 0.00020912663942336657}
{'sample_size': 1000, 'difference': -6, 'noise': 0.01, 'n': 60, 'shap_error': 0.0002185216147965096}
{'sample_size': 1000, 'difference': -24, 'noise': 0.05, 'n': 60, 'shap_error': 0.0003613104240981191}
{'sample_size': 1000, 'difference': -48, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004983070731232879}
{'sample_size': 1000, 'difference': -70, 'noise': 0.5, 'n': 60, 'shap_error': 0.004990603547344471}
{'sample_size': 1000, 'difference': -80, 'noise': 1, 'n': 60, 'shap_error': 0.01538073315707066}
{'sample_size': 1000, 'difference': -52, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0004768073166062476}
{'sample_size': 1000, 'difference': -102, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003958289970842036}
{'sample_size': 1000, 'difference': -90, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002587941228188671}
{'sample_size': 1000, 'difference': -144, 'noise': 0.01, 'n': 60, 'shap_error': 0.0003180705898118571}
{'sample_size': 1000, 'difference': -56, 'noise': 0.05, 'n': 60, 'shap_error': 0.0003841750798758274}
{'sample_size': 1000, 'difference': -150, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005361196614946951}
{'sample_size': 1000, 'difference': -64, 'noise': 0.5, 'n': 60, 'shap_error': 0.006698814773242901}
{'sample_size': 1000, 'difference': 12, 'noise': 1, 'n': 60, 'shap_error': 0.01972622308923934}
{'sample_size': 1000, 'difference': -18, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00026987581141772217}
{'sample_size': 1000, 'difference': -12, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002955142011953194}
{'sample_size': 1000, 'difference': -86, 'noise': 0.005, 'n': 60, 'shap_error': 0.00026994181109380084}
{'sample_size': 1000, 'difference': -80, 'noise': 0.01, 'n': 60, 'shap_error': 0.00034878619579453826}
{'sample_size': 1000, 'difference': -108, 'noise': 0.05, 'n': 60, 'shap_error': 0.00024292007826744218}
{'sample_size': 1000, 'difference': -32, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003477796669666699}
{'sample_size': 1000, 'difference': -102, 'noise': 0.5, 'n': 60, 'shap_error': 0.004511557709290956}
{'sample_size': 1000, 'difference': -42, 'noise': 1, 'n': 60, 'shap_error': 0.015428038102572665}
{'sample_size': 1000, 'difference': -22, 'noise': 0.0005, 'n': 60, 'shap_error': 0.000705980239319172}
{'sample_size': 1000, 'difference': -84, 'noise': 0.001, 'n': 60, 'shap_error': 0.0005393589018327527}
{'sample_size': 1000, 'difference': -8, 'noise': 0.005, 'n': 60, 'shap_error': 0.0004324010646976178}
{'sample_size': 1000, 'difference': -64, 'noise': 0.01, 'n': 60, 'shap_error': 0.0005461137223601791}
{'sample_size': 1000, 'difference': -70, 'noise': 0.05, 'n': 60, 'shap_error': 0.000579846888187928}
{'sample_size': 1000, 'difference': -108, 'noise': 0.1, 'n': 60, 'shap_error': 0.0007610193332856576}
{'sample_size': 1000, 'difference': -50, 'noise': 0.5, 'n': 60, 'shap_error': 0.0023835329754111306}
{'sample_size': 1000, 'difference': -44, 'noise': 1, 'n': 60, 'shap_error': 0.010004818816731981}
{'sample_size': 1000, 'difference': -78, 'noise': 0.0005, 'n': 60, 'shap_error': 2.9367591048066154e-05}
{'sample_size': 1000, 'difference': -60, 'noise': 0.001, 'n': 60, 'shap_error': 2.0920901817089446e-05}
{'sample_size': 1000, 'difference': -74, 'noise': 0.005, 'n': 60, 'shap_error': 3.227988498944154e-05}
{'sample_size': 1000, 'difference': -12, 'noise': 0.01, 'n': 60, 'shap_error': 4.922184788887277e-05}
{'sample_size': 1000, 'difference': -54, 'noise': 0.05, 'n': 60, 'shap_error': 0.00037808027574641234}
{'sample_size': 1000, 'difference': -50, 'noise': 0.1, 'n': 60, 'shap_error': 0.0011242480232662568}
{'sample_size': 1000, 'difference': -114, 'noise': 0.5, 'n': 60, 'shap_error': 0.027406356680289252}
{'sample_size': 1000, 'difference': -64, 'noise': 1, 'n': 60, 'shap_error': 0.10285010517020929}
{'sample_size': 1000, 'difference': -22, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0003521296254060619}
{'sample_size': 1000, 'difference': -48, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003047666889625784}
{'sample_size': 1000, 'difference': -84, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003058774345660635}
{'sample_size': 1000, 'difference': -16, 'noise': 0.01, 'n': 60, 'shap_error': 0.00041248219318859754}
{'sample_size': 1000, 'difference': -110, 'noise': 0.05, 'n': 60, 'shap_error': 0.00045314182859978986}
{'sample_size': 1000, 'difference': -54, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004771786646658431}
{'sample_size': 1000, 'difference': -44, 'noise': 0.5, 'n': 60, 'shap_error': 0.0032068916783520923}
{'sample_size': 1000, 'difference': -18, 'noise': 1, 'n': 60, 'shap_error': 0.012559451449749234}
{'sample_size': 1000, 'difference': -94, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00033535633373902934}
{'sample_size': 1000, 'difference': -96, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002895595330418319}
{'sample_size': 1000, 'difference': -46, 'noise': 0.005, 'n': 60, 'shap_error': 0.000398549116993553}
{'sample_size': 1000, 'difference': -92, 'noise': 0.01, 'n': 60, 'shap_error': 0.0003101248990747815}
{'sample_size': 1000, 'difference': -104, 'noise': 0.05, 'n': 60, 'shap_error': 0.0003014795489900218}
{'sample_size': 1000, 'difference': -82, 'noise': 0.1, 'n': 60, 'shap_error': 0.00039663644265682424}
{'sample_size': 1000, 'difference': -8, 'noise': 0.5, 'n': 60, 'shap_error': 0.003687562366102858}
{'sample_size': 1000, 'difference': -132, 'noise': 1, 'n': 60, 'shap_error': 0.013575663988460893}
{'sample_size': 1000, 'difference': -24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005212280891538622}
{'sample_size': 1000, 'difference': -90, 'noise': 0.001, 'n': 60, 'shap_error': 0.0005297388782409735}
{'sample_size': 1000, 'difference': -86, 'noise': 0.005, 'n': 60, 'shap_error': 0.0007540669288931493}
{'sample_size': 1000, 'difference': -106, 'noise': 0.01, 'n': 60, 'shap_error': 0.0007803874564247316}
{'sample_size': 1000, 'difference': -104, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005781913042158217}
{'sample_size': 1000, 'difference': -18, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005948768342546123}
{'sample_size': 1000, 'difference': -36, 'noise': 0.5, 'n': 60, 'shap_error': 0.00312942755872966}
{'sample_size': 1000, 'difference': 98, 'noise': 1, 'n': 60, 'shap_error': 0.00688563933006384}
{'sample_size': 1000, 'difference': -6, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005685781783297613}
{'sample_size': 1000, 'difference': -84, 'noise': 0.001, 'n': 60, 'shap_error': 0.0005857950268530429}
{'sample_size': 1000, 'difference': -72, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005946641680131451}
{'sample_size': 1000, 'difference': 6, 'noise': 0.01, 'n': 60, 'shap_error': 0.0006342100896401114}
{'sample_size': 1000, 'difference': -34, 'noise': 0.05, 'n': 60, 'shap_error': 0.0006971733047265576}
{'sample_size': 1000, 'difference': 50, 'noise': 0.1, 'n': 60, 'shap_error': 0.0009921959636703644}
{'sample_size': 1000, 'difference': -86, 'noise': 0.5, 'n': 60, 'shap_error': 0.007145339831990324}
{'sample_size': 1000, 'difference': -88, 'noise': 1, 'n': 60, 'shap_error': 0.03801769764217463}
{'sample_size': 1000, 'difference': -74, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0001706800909823455}
{'sample_size': 1000, 'difference': -118, 'noise': 0.001, 'n': 60, 'shap_error': 0.00024162686694198998}
{'sample_size': 1000, 'difference': -86, 'noise': 0.005, 'n': 60, 'shap_error': 0.00015921539028286924}
{'sample_size': 1000, 'difference': 16, 'noise': 0.01, 'n': 60, 'shap_error': 0.00014217625933317076}
{'sample_size': 1000, 'difference': -86, 'noise': 0.05, 'n': 60, 'shap_error': 0.00030036633717808574}
{'sample_size': 1000, 'difference': -188, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006061684912239993}
{'sample_size': 1000, 'difference': -16, 'noise': 0.5, 'n': 60, 'shap_error': 0.003973671402778307}
{'sample_size': 1000, 'difference': -80, 'noise': 1, 'n': 60, 'shap_error': 0.017236532659113245}
{'sample_size': 1000, 'difference': -18, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00018243804277771447}
{'sample_size': 1000, 'difference': -80, 'noise': 0.001, 'n': 60, 'shap_error': 0.0002391799731217929}
{'sample_size': 1000, 'difference': -22, 'noise': 0.005, 'n': 60, 'shap_error': 0.00011898710929235817}
{'sample_size': 1000, 'difference': -68, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001535046039902629}
{'sample_size': 1000, 'difference': -52, 'noise': 0.05, 'n': 60, 'shap_error': 0.00026455588647914273}
{'sample_size': 1000, 'difference': -92, 'noise': 0.1, 'n': 60, 'shap_error': 0.00041443799688426657}
{'sample_size': 1000, 'difference': -4, 'noise': 0.5, 'n': 60, 'shap_error': 0.005779368061686414}
{'sample_size': 1000, 'difference': -108, 'noise': 1, 'n': 60, 'shap_error': 0.020582006202988234}
{'sample_size': 1000, 'difference': -24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00021963977626210022}
{'sample_size': 1000, 'difference': 26, 'noise': 0.001, 'n': 60, 'shap_error': 0.00021584717931382214}
{'sample_size': 1000, 'difference': -62, 'noise': 0.005, 'n': 60, 'shap_error': 0.00010504063634864722}
{'sample_size': 1000, 'difference': -60, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001721923467346599}
{'sample_size': 1000, 'difference': -72, 'noise': 0.05, 'n': 60, 'shap_error': 0.00020382792928913746}
{'sample_size': 1000, 'difference': -46, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003832744849840544}
{'sample_size': 1000, 'difference': -94, 'noise': 0.5, 'n': 60, 'shap_error': 0.003894619437904048}
{'sample_size': 1000, 'difference': -12, 'noise': 1, 'n': 60, 'shap_error': 0.010696177848078636}
{'sample_size': 1000, 'difference': -74, 'noise': 0.0005, 'n': 60, 'shap_error': 1.3394763957381045e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.001, 'n': 60, 'shap_error': 1.9720669472072564e-05}
{'sample_size': 1000, 'difference': -92, 'noise': 0.005, 'n': 60, 'shap_error': 1.2837788754080256e-05}
{'sample_size': 1000, 'difference': -202, 'noise': 0.01, 'n': 60, 'shap_error': 2.116995069398661e-05}
{'sample_size': 1000, 'difference': -48, 'noise': 0.05, 'n': 60, 'shap_error': 5.688642565332541e-05}
{'sample_size': 1000, 'difference': -20, 'noise': 0.1, 'n': 60, 'shap_error': 0.00011726700294887956}
{'sample_size': 1000, 'difference': -72, 'noise': 0.5, 'n': 60, 'shap_error': 0.002353068188469371}
{'sample_size': 1000, 'difference': -86, 'noise': 1, 'n': 60, 'shap_error': 0.01397095047441339}
{'sample_size': 1000, 'difference': -54, 'noise': 0.0005, 'n': 60, 'shap_error': 0.000385718826059714}
{'sample_size': 1000, 'difference': -76, 'noise': 0.001, 'n': 60, 'shap_error': 0.0004698776263137189}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003001592168306924}
{'sample_size': 1000, 'difference': -18, 'noise': 0.01, 'n': 60, 'shap_error': 0.00035256286965835813}
{'sample_size': 1000, 'difference': -10, 'noise': 0.05, 'n': 60, 'shap_error': 0.00034582526252908275}
{'sample_size': 1000, 'difference': -52, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005796303747987373}
{'sample_size': 1000, 'difference': -86, 'noise': 0.5, 'n': 60, 'shap_error': 0.0031199020179748884}
{'sample_size': 1000, 'difference': -114, 'noise': 1, 'n': 60, 'shap_error': 0.011336703528932417}
{'sample_size': 1000, 'difference': -36, 'noise': 0.0005, 'n': 60, 'shap_error': 6.924912238197314e-05}
{'sample_size': 1000, 'difference': -96, 'noise': 0.001, 'n': 60, 'shap_error': 7.288227764453998e-05}
{'sample_size': 1000, 'difference': -60, 'noise': 0.005, 'n': 60, 'shap_error': 5.559790057132259e-05}
{'sample_size': 1000, 'difference': -110, 'noise': 0.01, 'n': 60, 'shap_error': 6.453922179573992e-05}
{'sample_size': 1000, 'difference': -90, 'noise': 0.05, 'n': 60, 'shap_error': 9.914037196142445e-05}
{'sample_size': 1000, 'difference': -94, 'noise': 0.1, 'n': 60, 'shap_error': 0.000213738641318236}
{'sample_size': 1000, 'difference': -70, 'noise': 0.5, 'n': 60, 'shap_error': 0.004022991376299978}
